#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01039699.1.p1               -          Septin               PF00735.21   1.9e-99  330.7   1.5   1.9e-99  330.7   1.5   1.7   2   0   0   2   2   1   1 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002221.1_prot_JAV49211.1_1 -          Septin               PF00735.21     2e-99  330.7   1.4     2e-99  330.7   1.4   1.7   2   0   0   2   2   1   1 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01047829.1.p1              -          Septin               PF00735.21   7.1e-98  325.6   0.9   8.3e-98  325.3   0.9   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01027081.1.p1                  -          Septin               PF00735.21   1.1e-97  324.9   1.7   1.1e-97  324.9   1.7   1.7   2   1   0   2   2   1   1 -
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01002262.1_prot_JAA95681.1_1                 -          Septin               PF00735.21   1.7e-97  324.3   0.6   1.7e-97  324.3   0.6   1.5   2   0   0   2   2   1   1 -
Dendroaspis_polylepis_GHPD01.transdecoder.pep_id_GHPD01001158.1.p1               -          Septin               PF00735.21   2.2e-97  323.9   0.6   2.5e-97  323.8   0.6   1.0   1   0   0   1   1   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01000132.1.p1               -          Septin               PF00735.21   3.9e-97  323.2   0.5   3.9e-97  323.2   0.5   1.5   1   1   0   1   1   1   1 -
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01018880.1.p1                  -          Septin               PF00735.21   4.7e-97  322.9   1.5   4.7e-97  322.9   1.5   1.7   2   1   0   2   2   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01039186.1.p3                   -          Septin               PF00735.21   5.7e-97  322.6   1.0   5.7e-97  322.6   1.0   1.7   2   0   0   2   2   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01039187.1.p2                   -          Septin               PF00735.21   5.7e-97  322.6   1.0   5.7e-97  322.6   1.0   1.7   2   0   0   2   2   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01039188.1.p2                   -          Septin               PF00735.21   5.7e-97  322.6   1.0   5.7e-97  322.6   1.0   1.7   2   0   0   2   2   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01039189.1.p3                   -          Septin               PF00735.21   5.7e-97  322.6   1.0   5.7e-97  322.6   1.0   1.7   2   0   0   2   2   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01039190.1.p3                   -          Septin               PF00735.21   5.7e-97  322.6   1.0   5.7e-97  322.6   1.0   1.7   2   0   0   2   2   1   1 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01016771.1.p1                    -          Septin               PF00735.21   9.7e-97  321.8   0.6   9.7e-97  321.8   0.6   1.7   1   1   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01053917.1.p1               -          Septin               PF00735.21   1.1e-96  321.7   2.5   1.4e-96  321.4   2.5   1.0   1   0   0   1   1   1   1 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01007782.1.p1              -          Septin               PF00735.21   1.2e-96  321.6   2.2   2.3e-96  320.6   2.2   1.4   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01024765.1.p1               -          Septin               PF00735.21   1.3e-96  321.4   0.6   1.3e-96  321.4   0.6   2.0   2   1   0   2   2   1   1 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002220.1_prot_JAV49212.1_1 -          Septin               PF00735.21   1.4e-96  321.3   2.8   1.4e-96  321.3   2.8   1.5   2   0   0   2   2   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01007703.1.p1        -          Septin               PF00735.21   2.3e-96  320.6   0.9   2.3e-96  320.6   0.9   1.9   2   1   0   2   2   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01007704.1.p1        -          Septin               PF00735.21   2.3e-96  320.6   0.9   2.3e-96  320.6   0.9   1.9   2   1   0   2   2   1   1 -
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01002259.1_prot_JAA95684.1_1                 -          Septin               PF00735.21   2.5e-96  320.5   2.9   2.5e-96  320.5   2.9   1.5   2   0   0   2   2   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027437.1.p1               -          Septin               PF00735.21   2.6e-96  320.5   2.3   2.6e-96  320.5   2.3   1.7   2   0   0   2   2   1   1 -
Boiga_irregularis_GBSH01_id_lcl|GBSH01002464.1_prot_JAG66562.1_1                 -          Septin               PF00735.21   2.7e-96  320.4   2.6   2.7e-96  320.4   2.6   1.5   2   0   0   2   2   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01045122.1.p1               -          Septin               PF00735.21   2.9e-96  320.3   2.5   2.9e-96  320.3   2.5   1.5   2   0   0   2   2   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01016769.1.p1              -          Septin               PF00735.21   3.3e-96  320.1   1.1   3.3e-96  320.1   1.1   2.0   2   1   0   2   2   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01026317.1.p1                  -          Septin               PF00735.21   3.3e-96  320.1   2.2   6.5e-96  319.1   2.2   1.4   1   0   0   1   1   1   1 -
Micrurus_fulvius_GAEP01_id_lcl|GAEP01001467.1_prot_JAB53354.1_1                  -          Septin               PF00735.21   3.6e-96  320.0   2.4   3.6e-96  320.0   2.4   1.5   2   0   0   2   2   1   1 -
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01000987.1.p1         -          Septin               PF00735.21   4.8e-96  319.6   0.3   4.8e-96  319.6   0.3   2.1   2   1   0   3   3   1   1 -
Walterinnesia_aegyptia_GIJO01.transdecoder.pep_id_GIJO01000801.1.p1              -          Septin               PF00735.21   6.3e-94  312.6   0.1   7.2e-94  312.4   0.1   1.0   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01004278.1.p1              -          Septin               PF00735.21   6.5e-92  306.0   0.0   7.2e-92  305.9   0.0   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01030909.1.p2               -          Septin               PF00735.21     6e-91  302.8   1.0   6.7e-91  302.7   1.0   1.0   1   0   0   1   1   1   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01008612.1.p1                  -          Septin               PF00735.21   5.7e-90  299.6   1.5   5.7e-90  299.6   1.5   2.0   2   1   0   2   2   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01019907.1.p1               -          Septin               PF00735.21   8.2e-90  299.1   8.1   8.7e-73  243.3   0.0   2.9   2   1   1   3   3   2   2 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01003688.1.p1                    -          Septin               PF00735.21   8.4e-89  295.8   0.2   9.5e-89  295.6   0.2   1.0   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01014869.1.p1              -          Septin               PF00735.21     4e-83  277.2   0.1   4.7e-83  276.9   0.1   1.0   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01014868.1.p1              -          Septin               PF00735.21     9e-83  276.0   0.1   1.2e-82  275.7   0.1   1.1   1   0   0   1   1   1   1 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01040104.1.p1                   -          Septin               PF00735.21   1.5e-82  275.3   0.4     2e-82  274.9   0.4   1.1   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01056058.1.p1               -          Septin               PF00735.21   4.9e-82  273.6   0.1   5.7e-82  273.4   0.1   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01001103.1.p1               -          Septin               PF00735.21   2.5e-80  268.0   7.6     3e-73  244.8   0.0   2.9   2   1   1   3   3   2   2 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01064418.1.p1               -          Septin               PF00735.21   2.5e-79  264.7   0.0     3e-79  264.5   0.0   1.0   1   0   0   1   1   1   1 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01040266.1.p1              -          Septin               PF00735.21   4.5e-79  263.9   0.2     6e-79  263.5   0.2   1.2   1   0   0   1   1   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002034.1.p1        -          Septin               PF00735.21   1.9e-76  255.2   0.0   2.2e-76  255.0   0.0   1.0   1   0   0   1   1   1   1 -
Pseudonaja_textilis_GDAD01.transdecoder.pep_id_GDAD01000517.1.p1                 -          Septin               PF00735.21   1.3e-75  252.5   0.0   1.5e-75  252.3   0.0   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01026415.1.p2               -          Septin               PF00735.21   3.8e-74  247.7   2.3   4.5e-74  247.5   2.3   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01039868.1.p1               -          Septin               PF00735.21   4.5e-74  247.5   2.3   5.5e-74  247.2   2.3   1.0   1   0   0   1   1   1   1 -
Naja_sumatrana_GIJN01.transdecoder.pep_id_GIJN01001230.1.p1                      -          Septin               PF00735.21   6.6e-72  240.4   0.2     8e-72  240.1   0.2   1.1   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01055165.1.p1               -          Septin               PF00735.21   2.4e-70  235.3   1.2   2.8e-70  235.0   1.2   1.0   1   0   0   1   1   1   1 -
Xibalbanus_tulumensis_GAJM01.transdecoder.pep_id_GAJM01000401.1.p1               -          Septin               PF00735.21   8.9e-68  226.8   0.4   9.2e-68  226.8   0.4   1.0   1   0   0   1   1   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000217.1.p1        -          Septin               PF00735.21   2.3e-65  218.9   1.2   3.4e-65  218.3   1.2   1.2   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01069248.1.p1               -          Septin               PF00735.21   3.2e-64  215.2   0.1   3.6e-64  215.0   0.1   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01013926.1.p1               -          Septin               PF00735.21   3.3e-64  215.1   0.3   3.8e-64  214.9   0.3   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01018986.1.p2               -          Septin               PF00735.21   2.1e-63  212.5   0.2   2.8e-63  212.1   0.2   1.2   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01044748.1.p1              -          Septin               PF00735.21   3.6e-63  211.7   0.0   4.1e-63  211.5   0.0   1.0   1   0   0   1   1   1   1 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01015462.1.p1                    -          Septin               PF00735.21   1.7e-62  209.5   1.6   2.2e-62  209.1   1.6   1.1   1   0   0   1   1   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01003025.1.p1               -          Septin               PF00735.21   2.3e-62  209.0   0.1     3e-62  208.7   0.1   1.1   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01022441.1.p1               -          Septin               PF00735.21     3e-62  208.7   0.6   4.2e-62  208.2   0.6   1.2   1   0   0   1   1   1   1 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01037005.1.p1                   -          Septin               PF00735.21   9.8e-62  207.0   0.1   1.1e-61  206.9   0.1   1.0   1   0   0   1   1   1   1 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01020847.1.p2                    -          Septin               PF00735.21   1.3e-58  196.8   0.2   1.6e-58  196.5   0.2   1.0   1   0   0   1   1   1   1 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01020849.1.p2                    -          Septin               PF00735.21   1.3e-58  196.8   0.2   1.6e-58  196.5   0.2   1.0   1   0   0   1   1   1   1 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01000503.1.p1                    -          Septin               PF00735.21   5.7e-58  194.6   0.1   5.7e-58  194.6   0.1   1.9   2   0   0   2   2   1   1 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01020846.1.p2                    -          Septin               PF00735.21   5.7e-58  194.6   0.1   5.7e-58  194.6   0.1   1.9   2   0   0   2   2   1   1 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01020848.1.p2                    -          Septin               PF00735.21   5.7e-58  194.6   0.1   5.7e-58  194.6   0.1   1.9   2   0   0   2   2   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01004615.1.p1        -          Septin               PF00735.21   6.6e-57  191.2   0.2   7.2e-57  191.0   0.2   1.0   1   0   0   1   1   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000488.1.p1        -          Septin               PF00735.21   2.6e-56  189.2   0.1   2.6e-56  189.2   0.1   2.1   2   0   0   2   2   2   1 -
Dendroaspis_polylepis_GHPD01.transdecoder.pep_id_GHPD01001615.1.p1               -          Septin               PF00735.21   6.3e-56  188.0   0.1   7.5e-56  187.7   0.1   1.1   1   0   0   1   1   1   1 -
Dendroaspis_jamesoni_jamesoni_GHPA01.transdecoder.pep_id_GHPA01002681.1.p1       -          Septin               PF00735.21   2.2e-53  179.6   0.2   2.5e-53  179.4   0.2   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01000594.1.p1           -          Sortilin-Vps10       PF15902.8   2.5e-105  351.1   1.9  4.4e-105  350.3   1.9   1.4   1   0   0   1   1   1   1 -
Urolepis_rufipes_GFPA01.transdecoder.pep_id_GFPA01000653.1.p1             -          Sortilin-Vps10       PF15902.8   7.5e-105  349.5   1.9  1.4e-104  348.6   1.9   1.4   1   0   0   1   1   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01000476.1.p1        -          Sortilin-Vps10       PF15902.8   5.6e-103  343.3  10.1  1.6e-102  341.8  10.1   1.8   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01039343.1.p1            -          Sortilin-Vps10       PF15902.8   7.9e-102  339.5   0.1  1.3e-101  338.8   0.1   1.4   1   0   0   1   1   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01006518.1.p1 -          Sortilin-Vps10       PF15902.8    3.9e-70  235.1   0.2   5.3e-70  234.6   0.2   1.2   1   0   0   1   1   1   1 -
Conophis_lineatus_GJFD01.transdecoder.pep_id_GJFD01001432.1.p1                   -          Spb1_C               PF07780.15   3.6e-71  237.5  18.3   3.6e-71  237.5  18.3   2.7   3   0   0   3   3   3   1 -
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01002207.1_prot_JAA95736.1_1                 -          Spb1_C               PF07780.15     5e-71  237.0  18.1     5e-71  237.0  18.1   2.4   2   0   0   2   2   2   1 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002164.1_prot_JAV49268.1_1 -          Spb1_C               PF07780.15   6.9e-71  236.5  19.0   6.9e-71  236.5  19.0   2.3   2   0   0   2   2   2   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01019918.1.p1                   -          Spb1_C               PF07780.15   1.8e-70  235.2  35.2   1.8e-70  235.2  35.2   4.1   4   1   1   5   5   5   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01012792.1.p1               -          Spb1_C               PF07780.15   6.4e-70  233.4  35.8   6.4e-70  233.4  35.8   4.1   2   1   1   3   3   3   1 -
Boiga_irregularis_GBSH01_id_lcl|GBSH01002396.1_prot_JAG66630.1_1                 -          Spb1_C               PF07780.15   1.4e-69  232.2  17.8   1.4e-69  232.2  17.8   2.7   3   1   0   3   3   3   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01002481.1.p1                  -          Spb1_C               PF07780.15   3.2e-69  231.1  39.2   3.2e-69  231.1  39.2   3.9   3   1   1   4   4   4   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01023057.1.p1              -          Spb1_C               PF07780.15   1.8e-68  228.6  33.0   1.8e-68  228.6  33.0   4.6   4   1   1   5   5   5   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01008467.1.p1        -          Spb1_C               PF07780.15   6.6e-67  223.5  30.3   6.6e-67  223.5  30.3   3.7   4   1   0   4   4   4   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01033302.1.p1               -          Spb1_C               PF07780.15   8.3e-53  177.4   8.8   8.3e-53  177.4   8.8   2.6   2   0   0   2   2   2   1 -
Scolopendra_viridis_GGNE01.transdecoder.pep_id_GGNE01000290.1.p1    -          SPRY                 PF00622.31   7.7e-66  217.9   3.7   8.7e-22   75.7   0.2   3.8   3   0   0   3   3   3   3 -
Hadrurus_spadix_GFAH01_id_lcl|GFAH01000541.1_prot_JAV47848.1_1      -          SPRY                 PF00622.31   3.4e-61  202.9   5.2   5.5e-23   79.6   0.0   3.5   3   0   0   3   3   3   3 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01019906.1.p1 -          SPRY                 PF00622.31   2.4e-60  200.2   7.3   4.5e-22   76.6   0.0   3.7   3   0   0   3   3   3   3 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01038761.1.p1 -          SRCR                 PF00530.21   5.6e-74  243.1  13.8   2.1e-29  100.1   0.1   4.6   4   0   0   4   4   4   3 -
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01000948.1.p1 -          Sushi                PF00084.23   1.4e-51  171.1  29.8   5.7e-14   50.6   3.1   6.2   5   0   0   5   5   5   5 -
Agkistrodon_contortrix_GJUG01.transdecoder.pep_id_GJUG01000034.1.p1              -          TCTP                 PF00838.20   1.8e-74  247.9   0.8     2e-74  247.7   0.8   1.0   1   0   0   1   1   1   1 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002511.1_prot_JAV48956.1_1 -          TCTP                 PF00838.20   1.8e-74  247.9   0.8     2e-74  247.7   0.8   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01002497.1_prot_JAA95446.1_1                 -          TCTP                 PF00838.20   1.8e-74  247.9   0.8     2e-74  247.7   0.8   1.0   1   0   0   1   1   1   1 -
Vipera_aspis_GIJB01.transdecoder.pep_id_GIJB01000449.1.p1                        -          TCTP                 PF00838.20   1.8e-74  247.8   0.8     2e-74  247.7   0.8   1.0   1   0   0   1   1   1   1 -
