hit_id	length	cysteine_content	pfam_query_accession	pfam_query_name
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01057099.1.p1	946	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01045103.1.p1	702	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01068124.1.p2	504	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01033275.1.p1	577	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01020199.1.p1	626	0.02	PF07678.17	TED_complement
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000598.1.p1	1244	0.00	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01042601.1.p1	783	0.02	PF07678.17	TED_complement
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01001194.1.p1	1464	0.01	PF07678.17	TED_complement
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026675.1.p1	1443	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01023156.1.p1	575	0.02	PF07678.17	TED_complement
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01034043.1.p1	1396	0.00	PF07678.17	TED_complement
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000596.1.p1	1431	0.01	PF07678.17	TED_complement
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000597.1.p1	1439	0.01	PF07678.17	TED_complement
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000595.1.p1	1441	0.01	PF07678.17	TED_complement
Scolopendra_viridis_GGNE01.transdecoder.pep_id_GGNE01000391.1.p1	1442	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01036614.1.p1	1167	0.02	PF07678.17	TED_complement
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000364.1.p1	1432	0.01	PF07678.17	TED_complement
Glycera_tridactyla_GART01.transdecoder.pep_id_GART01000003.1.p1	1603	0.01	PF07678.17	TED_complement
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042151.1.p1	1629	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01033833.1.p1	501	0.01	PF07678.17	TED_complement
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01013102.1.p1	702	0.01	PF07678.17	TED_complement
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001522.1.p1	1361	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01000861.1.p1	690	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01040500.1.p1	1465	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01058334.1.p1	1671	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01058239.1.p1	1684	0.02	PF07678.17	TED_complement
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01004016.1.p1	890	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01065387.1.p1	1376	0.01	PF07678.17	TED_complement
Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000060.1.p1	615	0.00	PF07678.17	TED_complement
Naja_nigricollis_GIJG01.transdecoder.pep_id_GIJG01000025.1.p1	824	0.01	PF07678.17	TED_complement
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002669.1.p1	354	0.00	PF07678.17	TED_complement
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01029919.1.p1	1934	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01001692.1.p1	418	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01032182.1.p1	691	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01011448.1.p1	1234	0.01	PF07678.17	TED_complement
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01023744.1.p1	1758	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027944.1.p1	468	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01032879.1.p1	1447	0.02	PF07678.17	TED_complement
Naja_philippinensis_GIJK01.transdecoder.pep_id_GIJK01000040.1.p1	457	0.02	PF07678.17	TED_complement
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031271.1.p1	439	0.00	PF07678.17	TED_complement
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031273.1.p1	474	0.00	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01029802.1.p1	1683	0.02	PF07678.17	TED_complement
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031270.1.p1	1155	0.00	PF07678.17	TED_complement
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01028565.1.p1	304	0.00	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01043727.1.p1	337	0.02	PF07678.17	TED_complement
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01003091.1_prot_JAA94852.1_1	1652	0.02	PF07678.17	TED_complement
Crotalus_horridus_GBKC01_id_lcl|GBKC01002463.1_prot_JAG43607.1_1	1652	0.02	PF07678.17	TED_complement
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000133.1_prot_JAS05234.1_1	1651	0.02	PF07678.17	TED_complement
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000157.1_prot_JAS04396.1_1	1652	0.02	PF07678.17	TED_complement
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01014440.1.p1	828	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01021462.1.p1	854	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01066218.1.p1	945	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01064477.1.p1	1015	0.02	PF07678.17	TED_complement
Dispholidus_typus_GHOQ01.transdecoder.pep_id_GHOQ01000042.1.p1	812	0.02	PF07678.17	TED_complement
Oxyrhopus_guibei_GEFL01.transdecoder.pep_id_GEFL01001247.1.p1	960	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049615.1.p1	478	0.01	PF07678.17	TED_complement
Oxyrhopus_guibei_GEFL01.transdecoder.pep_id_GEFL01001246.1.p1	960	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027483.1.p1	702	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01033883.1.p1	749	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01024532.1.p1	610	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01028553.1.p1	834	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01028553.1.p2	834	0.02	PF07678.17	TED_complement
Boiga_irregularis_GBSH01_id_lcl|GBSH01000106.1_prot_JAG68918.1_1	1654	0.02	PF07678.17	TED_complement
Boiga_irregularis_GDBA01_id_lcl|GDBA01000106.1_prot_JAS04555.1_1	1654	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01016007.1.p1	1004	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01055401.1.p1	654	0.02	PF07678.17	TED_complement
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000001.1.p1	868	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035949.1.p1	1245	0.01	PF07678.17	TED_complement
Naja_siamensis_GIJL01.transdecoder.pep_id_GIJL01000002.1.p1	960	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01064890.1.p1	1306	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037363.1.p1	851	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01045039.1.p2	311	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027735.1.p1	1372	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01059717.1.p1	852	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01013357.1.p1	771	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01032475.1.p1	312	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01031564.1.p1	918	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037758.1.p1	838	0.02	PF07678.17	TED_complement
Naja_nigricollis_GIJG01.transdecoder.pep_id_GIJG01000004.1.p1	1399	0.01	PF07678.17	TED_complement
Naja_nigricollis_GIJF01.transdecoder.pep_id_GIJF01000001.1.p1	1076	0.02	PF07678.17	TED_complement
Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000002.1.p1	1323	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01054548.1.p2	556	0.03	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062669.1.p1	762	0.02	PF07678.17	TED_complement
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01029116.1.p1	1533	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01059935.1.p2	330	0.02	PF07678.17	TED_complement
Naja_naja_GHRX01.transdecoder.pep_id_GHRX01000024.1.p1	562	0.01	PF07678.17	TED_complement
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01003827.1.p1	1040	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01052673.1.p2	294	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01053896.1.p1	1114	0.01	PF07678.17	TED_complement
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000599.1.p1	1620	0.01	PF07678.17	TED_complement
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01000372.1.p1	1128	0.02	PF07678.17	TED_complement
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000127.1.p1	1521	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01050704.1.p1	257	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01030305.1.p2	390	0.02	PF07678.17	TED_complement
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01000373.1.p1	1614	0.01	PF07678.17	TED_complement
Naja_atra_GIJE01.transdecoder.pep_id_GIJE01000078.1.p1	532	0.01	PF07678.17	TED_complement
Naja_nivea_GIJH01.transdecoder.pep_id_GIJH01000006.1.p2	475	0.01	PF07678.17	TED_complement
Dispholidus_typus_GHOQ01.transdecoder.pep_id_GHOQ01001390.1.p1	207	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01058447.1.p2	311	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01069349.1.p5	225	0.03	PF07678.17	TED_complement
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01029920.1.p2	706	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01070928.1.p1	455	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01061229.1.p2	332	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01043028.1.p2	364	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01024014.1.p1	548	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01031924.1.p2	328	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01059095.1.p1	686	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01033641.1.p2	359	0.01	PF07678.17	TED_complement
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01032740.1.p1	255	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01029269.1.p1	1138	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01073044.1.p2	178	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01018085.1.p2	430	0.01	PF07678.17	TED_complement
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01008181.1.p1	366	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01056546.1.p1	553	0.02	PF07678.17	TED_complement
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01008180.1.p1	522	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01023585.1.p2	319	0.03	PF07678.17	TED_complement
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026627.1.p1	1597	0.01	PF07678.17	TED_complement
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026629.1.p1	1597	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037848.1.p2	430	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01045818.1.p1	224	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01065892.1.p1	274	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01054920.1.p2	267	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049999.1.p2	295	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01057878.1.p3	214	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01046305.1.p1	334	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01072480.1.p2	346	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01025207.1.p2	360	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01067242.1.p3	164	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01000710.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027338.1.p2	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01028742.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01028742.1.p2	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01031100.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01031100.1.p2	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01031586.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01032843.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035081.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01039791.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01053257.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01054897.1.p2	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01059081.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01061758.1.p2	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01066002.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01069771.1.p2	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01070057.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01070835.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01051037.1.p2	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01001528.1.p1	421	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01021029.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01071206.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037589.1.p1	438	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01072480.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01023187.1.p2	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01032843.1.p2	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049170.1.p2	265	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01013901.1.p1	425	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037382.1.p2	268	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062539.1.p3	341	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01034874.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01069966.1.p1	420	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037697.1.p3	236	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01021372.1.p2	425	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01067970.1.p2	361	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01038496.1.p1	551	0.02	PF07678.17	TED_complement
Naja_sumatrana_GIJN01.transdecoder.pep_id_GIJN01000001.1.p1	1204	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01013249.1.p1	292	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01023316.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01060774.1.p1	410	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01039698.1.p1	658	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01051587.1.p1	420	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01023097.1.p1	425	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01020765.1.p1	408	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01018680.1.p1	261	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01059998.1.p1	386	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062554.1.p1	326	0.03	PF07678.17	TED_complement
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01016163.1.p1	212	0.01	PF07678.17	TED_complement
Hemachatus_haemachatus_GIJC01.transdecoder.pep_id_GIJC01000211.1.p1	441	0.01	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01038073.1.p1	393	0.02	PF07678.17	TED_complement
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01012642.1.p3	240	0.01	PF07678.17	TED_complement
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01007463.1.p1	389	0.17	PF01826.20	TIL
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002298.1.p1	382	0.16	PF01826.20	TIL
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01007681.1.p1	384	0.16	PF01826.20	TIL
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009832.1.p1	1056	0.02	PF13181.9	TPR_8
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01022890.1.p1	1053	0.02	PF13181.9	TPR_8
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000070.1.p1	1052	0.02	PF13181.9	TPR_8
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01006156.1.p1	1056	0.02	PF13181.9	TPR_8
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01006157.1.p1	1081	0.02	PF13181.9	TPR_8
Hadrurus_spadix_GFAH01_id_lcl|GFAH01000023.1_prot_JAV48366.1_1	1055	0.02	PF13181.9	TPR_8
Urolepis_rufipes_GFPA01.transdecoder.pep_id_GFPA01000136.1.p1	1062	0.02	PF13181.9	TPR_8
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01020231.1.p1	1065	0.02	PF13181.9	TPR_8
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037185.1.p2	393	0.03	PF13181.9	TPR_8
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01006816.1.p1	658	0.02	PF13414.9	TPR_11
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01020943.1.p1	891	0.02	PF13414.9	TPR_11
Aspidelaps_scutatus_GHOC01.transdecoder.pep_id_GHOC01000245.1.p1	367	0.03	PF13414.9	TPR_11
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01017105.1.p1	435	0.03	PF13414.9	TPR_11
Naja_sumatrana_GIJN01.transdecoder.pep_id_GIJN01000022.1.p1	936	0.02	PF13414.9	TPR_11
Naja_haje_GHRV01.transdecoder.pep_id_GHRV01000154.1.p1	422	0.03	PF13414.9	TPR_11
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01010735.1.p1	278	0.03	PF13414.9	TPR_11
Walterinnesia_aegyptia_GIJO01.transdecoder.pep_id_GIJO01000382.1.p1	338	0.03	PF13414.9	TPR_11
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01023172.1.p1	390	0.02	PF13414.9	TPR_11
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000116.1.p1	563	0.02	PF13414.9	TPR_11
Dispholidus_typus_GHOQ01.transdecoder.pep_id_GHOQ01000054.1.p1	723	0.05	PF00405.20	Transferrin
Oxyrhopus_guibei_GEFL01.transdecoder.pep_id_GEFL01001002.1.p1	720	0.05	PF00405.20	Transferrin
Boiga_irregularis_GBSH01_id_lcl|GBSH01002902.1_prot_JAG66125.1_1	711	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01020460.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01072422.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01055279.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01068264.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01016663.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01026745.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01028585.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01038091.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049095.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01054252.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01066287.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01063119.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01017271.1.p1	734	0.05	PF00405.20	Transferrin
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01002699.1_prot_JAA95244.1_1	711	0.05	PF00405.20	Transferrin
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01008773.1.p1	709	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01036617.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015302.1.p1	695	0.05	PF00405.20	Transferrin
Pseudonaja_textilis_GDAD01.transdecoder.pep_id_GDAD01000390.1.p1	714	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01067098.1.p1	703	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01048959.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01021136.1.p1	748	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01018022.1.p1	712	0.05	PF00405.20	Transferrin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027256.1.p1	712	0.05	PF00405.20	Transferrin
