"","protein_id","length","cysteine_content","accession_hit","sequence_identity","alignment_length","evalue","bit_score","accession_hit_description","Ref_L","Ratio","Ref_length","Plot","nb_hits","Outlier"
"1050","KAH6938530.1",1447,0.0110573600552868,"W4VS99",0.159,720,2.71e-14,82,"Neprilysin-1 (EC 3.4.24.-)",722,2.00415512465374,722,"Plot 23",3786,"Yes"
"1051","KAH6941694.1",2033,0.014756517461879,"W4VS99",0.159,714,2.71e-14,82,"Neprilysin-1 (EC 3.4.24.-)",722,2.81578947368421,722,"Plot 23",3786,"Yes"
"1052","KAH7937283.1",1759,0.0108015918135304,"W4VS99",0.161,681,5.471e-14,81,"Neprilysin-1 (EC 3.4.24.-)",722,2.43628808864266,722,"Plot 23",3786,"Yes"
"1053","KAH9373688.1",1807,0.0127282789153293,"W4VS99",0.159,692,2.229e-13,79,"Neprilysin-1 (EC 3.4.24.-)",722,2.50277008310249,722,"Plot 23",3786,"Yes"
"1054","Trove_AA_93880",1462,0.0225718194254446,"W4VS99",0.159,681,4.499e-13,78,"Neprilysin-1 (EC 3.4.24.-)",722,2.02493074792244,722,"Plot 23",3786,"Yes"
"1055","KAH7976992.1",1546,0.0206985769728331,"W4VS99",0.158,689,4.499e-13,78,"Neprilysin-1 (EC 3.4.24.-)",722,2.14127423822715,722,"Plot 23",3786,"Yes"
"1056","KAH9373380.1",1631,0.0116492949110975,"W4VS99",0.158,692,4.499e-13,78,"Neprilysin-1 (EC 3.4.24.-)",722,2.2590027700831,722,"Plot 23",3786,"Yes"
"1057","KAH6937003.1",2050,0.0117073170731707,"W4VS99",0.158,698,4.499e-13,78,"Neprilysin-1 (EC 3.4.24.-)",722,2.8393351800554,722,"Plot 23",3786,"Yes"
"1058","KAH8041542.1",2075,0.0125301204819277,"W4VS99",0.159,687,4.499e-13,78,"Neprilysin-1 (EC 3.4.24.-)",722,2.87396121883657,722,"Plot 23",3786,"Yes"
"1059","Mulenga_Aam-360152",1464,0.0150273224043716,"W4VS99",0.158,692,9.08e-13,77,"Neprilysin-1 (EC 3.4.24.-)",722,2.02770083102493,722,"Plot 23",3786,"Yes"
"1060","KAH7968548.1",1618,0.0117428924598269,"W4VS99",0.157,693,9.08e-13,77,"Neprilysin-1 (EC 3.4.24.-)",722,2.2409972299169,722,"Plot 23",3786,"Yes"
"1061","KAH9370869.1",1971,0.0101471334348047,"W4VS99",0.184,426,1.832e-12,76,"Neprilysin-1 (EC 3.4.24.-)",722,2.72991689750693,722,"Plot 23",3786,"Yes"
"1062","KAH6943259.1",2284,0.00788091068301226,"W4VS99",0.158,676,1.832e-12,76,"Neprilysin-1 (EC 3.4.24.-)",722,3.16343490304709,722,"Plot 23",3786,"Yes"
"1063","KAH7935371.1",2127,0.0079924776680771,"W4VS99",0.16,641,3.697e-12,75,"Neprilysin-1 (EC 3.4.24.-)",722,2.94598337950139,722,"Plot 23",3786,"Yes"
"1064","KAH7967801.1",1760,0.0153409090909091,"W4VS99",0.156,688,7.46e-12,74,"Neprilysin-1 (EC 3.4.24.-)",722,2.43767313019391,722,"Plot 23",3786,"Yes"
"1065","KAH7966320.1",1555,0.00836012861736334,"W4VS99",0.153,720,3.036e-11,72,"Neprilysin-1 (EC 3.4.24.-)",722,2.15373961218837,722,"Plot 23",3786,"Yes"
"1066","KAH8034842.1",1931,0.0103573278094252,"W4VS99",0.155,678,3.036e-11,72,"Neprilysin-1 (EC 3.4.24.-)",722,2.67451523545706,722,"Plot 23",3786,"Yes"
"1067","KAH8024924.1",2714,0.0114222549742078,"W4VS99",0.154,688,6.125e-11,71,"Neprilysin-1 (EC 3.4.24.-)",722,3.7590027700831,722,"Plot 23",3786,"Yes"
"1068","KAH7939810.1",1885,0.0249336870026525,"W4VS99",0.166,529,1.235e-10,70,"Neprilysin-1 (EC 3.4.24.-)",722,2.61080332409972,722,"Plot 23",3786,"Yes"
"1069","KAH7937173.1",1898,0.0142255005268704,"W4VS99",0.154,686,1.235e-10,70,"Neprilysin-1 (EC 3.4.24.-)",722,2.62880886426593,722,"Plot 23",3786,"Yes"
"1070","KAH7938578.1",1926,0.014018691588785,"W4VS99",0.153,691,1.235e-10,70,"Neprilysin-1 (EC 3.4.24.-)",722,2.66759002770083,722,"Plot 23",3786,"Yes"
"1071","KAH6937324.1",2729,0.0106266031513375,"W4VS99",0.153,687,5.025e-10,68,"Neprilysin-1 (EC 3.4.24.-)",722,3.7797783933518,722,"Plot 23",3786,"Yes"
"1072","KAH9367244.1",1449,0.020703933747412,"W4VS99",0.152,695,1.013e-09,67,"Neprilysin-1 (EC 3.4.24.-)",722,2.00692520775623,722,"Plot 23",3786,"Yes"
"1073","KAH7935933.1",2613,0.00803673938002296,"W4VS99",0.152,678,1.013e-09,67,"Neprilysin-1 (EC 3.4.24.-)",722,3.6191135734072,722,"Plot 23",3786,"Yes"
"1074","KAH9375337.1",1553,0.00837089504185447,"W4VS99",0.196,317,2.043e-09,66,"Neprilysin-1 (EC 3.4.24.-)",722,2.15096952908587,722,"Plot 23",3786,"Yes"
"1075","KAH9370867.1",1556,0.012853470437018,"W4VS99",0.15,715,2.043e-09,66,"Neprilysin-1 (EC 3.4.24.-)",722,2.15512465373961,722,"Plot 23",3786,"Yes"
"1076","KAH6940034.1",1781,0.0106681639528355,"W4VS99",0.151,692,2.043e-09,66,"Neprilysin-1 (EC 3.4.24.-)",722,2.46675900277008,722,"Plot 23",3786,"Yes"
"1077","KAH7954076.1",2234,0.00760966875559534,"W4VS99",0.151,687,2.043e-09,66,"Neprilysin-1 (EC 3.4.24.-)",722,3.09418282548476,722,"Plot 23",3786,"Yes"
"1078","KAH8021890.1",2013,0.0163934426229508,"W4VS99",0.168,473,4.12e-09,65,"Neprilysin-1 (EC 3.4.24.-)",722,2.78808864265928,722,"Plot 23",3786,"Yes"
"1079","KAH6926611.1",2289,0.0091743119266055,"W4VS99",0.194,313,8.308e-09,64,"Neprilysin-1 (EC 3.4.24.-)",722,3.17036011080332,722,"Plot 23",3786,"Yes"
"1080","KAH9384862.1",1739,0.012075905692927,"W4VS99",0.15,682,1.675e-08,63,"Neprilysin-1 (EC 3.4.24.-)",722,2.40858725761773,722,"Plot 23",3786,"Yes"
"1081","KAH9366401.1",1602,0.0112359550561798,"W4VS99",0.229,210,3.377e-08,62,"Neprilysin-1 (EC 3.4.24.-)",722,2.21883656509695,722,"Plot 23",3786,"Yes"
"1082","KAH9370675.1",1966,0.0142421159715158,"W4VS99",0.26,165,3.377e-08,62,"Neprilysin-1 (EC 3.4.24.-)",722,2.72299168975069,722,"Plot 23",3786,"Yes"
"1083","JAP87556.1",1993,0.0110386352232815,"W4VS99",0.149,692,3.377e-08,62,"Neprilysin-1 (EC 3.4.24.-)",722,2.76038781163435,722,"Plot 23",3786,"Yes"
"1084","JAP83714.1",2015,0.0114143920595534,"W4VS99",0.149,692,3.377e-08,62,"Neprilysin-1 (EC 3.4.24.-)",722,2.79085872576177,722,"Plot 23",3786,"Yes"
"1085","KAH7971484.1",3308,0.0090689238210399,"W4VS99",0.149,678,3.377e-08,62,"Neprilysin-1 (EC 3.4.24.-)",722,4.58171745152355,722,"Plot 23",3786,"Yes"
"1086","KAH8040405.1",1478,0.020297699594046,"W4VS99",0.154,594,6.807e-08,61,"Neprilysin-1 (EC 3.4.24.-)",722,2.04709141274238,722,"Plot 23",3786,"Yes"
"1087","KAH7984441.1",1533,0.0156555772994129,"W4VS99",0.148,692,6.807e-08,61,"Neprilysin-1 (EC 3.4.24.-)",722,2.12326869806094,722,"Plot 23",3786,"Yes"
"1088","KAH7942145.1",1612,0.0161290322580645,"W4VS99",0.147,717,6.807e-08,61,"Neprilysin-1 (EC 3.4.24.-)",722,2.23268698060942,722,"Plot 23",3786,"Yes"
"1089","KAG0419161.1",1659,0.0144665461121157,"W4VS99",0.147,704,6.807e-08,61,"Neprilysin-1 (EC 3.4.24.-)",722,2.29778393351801,722,"Plot 23",3786,"Yes"
"1090","KAH7940619.1",1454,0.0123796423658872,"W4VS99",0.184,331,1.372e-07,60,"Neprilysin-1 (EC 3.4.24.-)",722,2.01385041551247,722,"Plot 23",3786,"Yes"
"1091","KAH6939449.1",1484,0.0181940700808625,"W4VS99",0.355,97,1.372e-07,60,"Neprilysin-1 (EC 3.4.24.-)",722,2.05540166204986,722,"Plot 23",3786,"Yes"
"1092","KAH9370418.1",1794,0.0211817168338907,"W4VS99",0.147,683,2.765e-07,59,"Neprilysin-1 (EC 3.4.24.-)",722,2.48476454293629,722,"Plot 23",3786,"Yes"
"1093","KAH6927883.1",1884,0.0132696390658174,"W4VS99",0.152,606,2.765e-07,59,"Neprilysin-1 (EC 3.4.24.-)",722,2.60941828254848,722,"Plot 23",3786,"Yes"
"1094","KAH6926791.1",2319,0.0120741699008193,"W4VS99",0.271,145,2.765e-07,59,"Neprilysin-1 (EC 3.4.24.-)",722,3.21191135734072,722,"Plot 23",3786,"Yes"
"1095","KAH9372594.1",2689,0.00557828188917813,"W4VS99",0.252,165,2.765e-07,59,"Neprilysin-1 (EC 3.4.24.-)",722,3.72437673130194,722,"Plot 23",3786,"Yes"
"1096","KAH7965596.1",1588,0.0188916876574307,"W4VS99",0.147,679,5.574e-07,58,"Neprilysin-1 (EC 3.4.24.-)",722,2.1994459833795,722,"Plot 23",3786,"Yes"
"1097","KAH9366373.1",1794,0.0111482720178372,"W4VS99",0.25,166,5.574e-07,58,"Neprilysin-1 (EC 3.4.24.-)",722,2.48476454293629,722,"Plot 23",3786,"Yes"
"1098","KAH6941567.1",2840,0.00809859154929577,"W4VS99",0.147,678,5.574e-07,58,"Neprilysin-1 (EC 3.4.24.-)",722,3.93351800554017,722,"Plot 23",3786,"Yes"
"1099","KAH9382588.1",1490,0.0147651006711409,"W4VS99",0.182,314,2.264e-06,56,"Neprilysin-1 (EC 3.4.24.-)",722,2.06371191135734,722,"Plot 23",3786,"Yes"
"1100","KAH9370290.1",1506,0.0112881806108898,"W4VS99",0.245,165,2.264e-06,56,"Neprilysin-1 (EC 3.4.24.-)",722,2.08587257617729,722,"Plot 23",3786,"Yes"
"1101","KAH9371786.1",1703,0.0146799765120376,"W4VS99",0.165,416,2.264e-06,56,"Neprilysin-1 (EC 3.4.24.-)",722,2.35872576177285,722,"Plot 23",3786,"Yes"
"1102","KAH7970240.1",2733,0.0120746432491767,"W4VS99",0.246,163,2.264e-06,56,"Neprilysin-1 (EC 3.4.24.-)",722,3.78531855955679,722,"Plot 23",3786,"Yes"
"1103","KAH7939945.1",1503,0.0252827677977378,"W4VS99",0.144,711,4.562e-06,55,"Neprilysin-1 (EC 3.4.24.-)",722,2.08171745152355,722,"Plot 23",3786,"Yes"
"1104","KAH6940706.1",2475,0.0145454545454545,"W4VS99",0.243,163,4.562e-06,55,"Neprilysin-1 (EC 3.4.24.-)",722,3.42797783933518,722,"Plot 23",3786,"Yes"
"1105","KAH7949918.1",2213,0.00813375508359692,"W4VS99",0.18,314,9.192e-06,54,"Neprilysin-1 (EC 3.4.24.-)",722,3.06509695290859,722,"Plot 23",3786,"Yes"
"1106","KAH8033653.1",1427,0.020322354590049,"W4VS99",0.281,123,1.852e-05,53,"Neprilysin-1 (EC 3.4.24.-)",722,1.97645429362881,722,"Plot 23",3786,"Yes"
"1107","KAH9369870.1",1567,0.0140395660497766,"W4VS99",0.223,187,1.852e-05,53,"Neprilysin-1 (EC 3.4.24.-)",722,2.17036011080332,722,"Plot 23",3786,"Yes"
"1108","KAH6943241.1",2098,0.00810295519542421,"W4VS99",0.18,312,1.852e-05,53,"Neprilysin-1 (EC 3.4.24.-)",722,2.90581717451524,722,"Plot 23",3786,"Yes"
"1109","KAH7950270.1",2043,0.00930004894762604,"W4VS99",0.235,166,3.732e-05,52,"Neprilysin-1 (EC 3.4.24.-)",722,2.82963988919668,722,"Plot 23",3786,"Yes"
"1110","KAH9370292.1",1558,0.0147625160462131,"W4VS99",0.239,155,7.518e-05,51,"Neprilysin-1 (EC 3.4.24.-)",722,2.15789473684211,722,"Plot 23",3786,"Yes"
"1111","KAH8008799.1",1695,0.0182890855457227,"W4VS99",0.149,550,7.518e-05,51,"Neprilysin-1 (EC 3.4.24.-)",722,2.34764542936288,722,"Plot 23",3786,"Yes"
"1112","KAH7967046.1",1850,0.0162162162162162,"W4VS99",0.248,145,7.518e-05,51,"Neprilysin-1 (EC 3.4.24.-)",722,2.56232686980609,722,"Plot 23",3786,"Yes"
"1113","KAH9376042.1",2784,0.0193965517241379,"W4VS99",0.287,113,7.518e-05,51,"Neprilysin-1 (EC 3.4.24.-)",722,3.85595567867036,722,"Plot 23",3786,"Yes"
"1114","KAH9376036.1",1830,0.019672131147541,"W4VS99",0.284,113,0.0001515,50,"Neprilysin-1 (EC 3.4.24.-)",722,2.53462603878116,722,"Plot 23",3786,"Yes"
"1115","KAH7967476.1",2041,0.00979911807937285,"W4VS99",0.141,690,0.0001515,50,"Neprilysin-1 (EC 3.4.24.-)",722,2.82686980609418,722,"Plot 23",3786,"Yes"
"1116","KAH9377548.1",2189,0.00685244403837368,"W4VS99",0.173,320,0.0001515,50,"Neprilysin-1 (EC 3.4.24.-)",722,3.03185595567867,722,"Plot 23",3786,"Yes"
"1117","KAH7971533.1",1932,0.010351966873706,"W4VS99",0.229,163,0.0003051,49,"Neprilysin-1 (EC 3.4.24.-)",722,2.67590027700831,722,"Plot 23",3786,"Yes"
"1118","KAH8034796.1",2013,0.0129160457029309,"W4VS99",0.229,163,0.0003051,49,"Neprilysin-1 (EC 3.4.24.-)",722,2.78808864265928,722,"Plot 23",3786,"Yes"
"1119","KAH8042370.1",1728,0.0115740740740741,"W4VS99",0.14,682,0.0006146,48,"Neprilysin-1 (EC 3.4.24.-)",722,2.39335180055402,722,"Plot 23",3786,"Yes"
"1120","Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01002033.1.p1",2513,0.0740151213688818,"B2DCR8",0.421,63,0.000241,50,"SE-cephalotoxin (SE-ctx)",1052,2.38878326996198,1052,"Plot 24",37,"Yes"
"1121","MOY41585.1",1923,0.0759230369214769,"B2DCR8",0.565,41,0.0009727,48,"SE-cephalotoxin (SE-ctx)",1052,1.82794676806084,1052,"Plot 24",37,"Yes"
"1122","GBXQ01008468.1.p1",1990,0.0994974874371859,"B2DCR8",0.565,41,0.0009727,48,"SE-cephalotoxin (SE-ctx)",1052,1.89163498098859,1052,"Plot 24",37,"Yes"
"1123","JAR91997.1",2899,0.0676095205243187,"A0A1U9VX91",0.26,156,5.336e-07,59,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,2.40182270091135,1207,"Plot 24",364,"Yes"
"1124","Trove_AA_187773",2394,0.100250626566416,"A0A1U9VX91",0.381,100,1.005e-09,68,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,1.983429991715,1207,"Plot 24",364,"Yes"
"1125","MCL6792248.1",2395,0.100208768267223,"A0A1U9VX91",0.385,100,1.005e-09,68,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,1.98425849212925,1207,"Plot 24",364,"Yes"
"1126","Trove_AA_189207",2929,0.124274496415159,"A0A1U9VX91",0.278,171,1.24e-10,71,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,2.42667771333886,1207,"Plot 24",364,"Yes"
"1127","Trove_AA_89425",2039,0.123589995095635,"A0A1U9VX91",0.278,171,1.24e-10,71,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,1.68931234465617,1207,"Plot 24",364,"Yes"
"1128","Trove_AA_84420",2125,0.123764705882353,"A0A1U9VX91",0.278,171,1.24e-10,71,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,1.76056338028169,1207,"Plot 24",364,"Yes"
"1129","Trove_AA_190071",2540,0.124409448818898,"A0A1U9VX91",0.278,171,1.24e-10,71,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,2.10439105219553,1207,"Plot 24",364,"Yes"
"1130","JAP82409.1",2931,0.124872057318321,"A0A1U9VX91",0.343,118,1.005e-09,68,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,2.42833471416736,1207,"Plot 24",364,"Yes"
"1131","MAA21333.1",2931,0.124872057318321,"A0A1U9VX91",0.343,118,1.005e-09,68,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,2.42833471416736,1207,"Plot 24",364,"Yes"
"1132","GBXQ01004688.1.p1",2223,0.134053081421502,"A0A1U9VX91",0.327,119,1.634e-08,64,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,1.84175642087821,1207,"Plot 24",364,"Yes"
"1133","GBXQ01004689.1.p1",2364,0.127326565143824,"A0A1U9VX91",0.327,119,1.634e-08,64,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,1.95857497928749,1207,"Plot 24",364,"Yes"
"1134","MOY41623.1",2579,0.122915858860023,"A0A1U9VX91",0.291,140,3.281e-08,63,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,2.13670256835128,1207,"Plot 24",364,"Yes"
"1135","MDC7208614.1",2878,0.125434329395413,"A0A1U9VX91",0.497,67,8.136e-09,65,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,2.3844241922121,1207,"Plot 24",364,"Yes"
"1136","KAG0433549.1",3575,0.0676923076923077,"A0A1U9VX91",0.26,156,5.336e-07,59,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,2.96188898094449,1207,"Plot 24",364,"Yes"
"1137","MBY09979.1",4651,0.0756826488927112,"A0A1U9VX91",0.206,224,3.497e-05,53,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,3.85335542667771,1207,"Plot 24",364,"Yes"
"1138","Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01045436.1.p1",4618,0.0697271546123863,"A0A1U9VX91",0.292,126,1.071e-06,58,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,3.82601491300746,1207,"Plot 24",364,"Yes"
"1139","KAH9377082.1",2806,0.138987883107627,"A0A1U9VX91",0.238,150,0.0005683,49,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,2.32477216238608,1207,"Plot 24",364,"Yes"
"1140","MCL6788878.1",4038,0.0653789004457652,"A0A1U9VX91",0.289,107,0.0005683,49,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,3.34548467274234,1207,"Plot 24",364,"Yes"
"1141","MCL6794171.1",4703,0.0750584733149054,"A0A1U9VX91",0.289,107,0.0005683,49,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,3.89643744821872,1207,"Plot 24",364,"Yes"
"1142","MBY09540.1",5127,0.146479422664326,"A0A1U9VX91",0.336,86,0.0005683,49,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,4.24772162386081,1207,"Plot 24",364,"Yes"
"1143","Trove_AA_84320",2027,0.0942279230389739,"A0A1U9VX91",0.284,107,0.001141,48,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,1.67937033968517,1207,"Plot 24",364,"Yes"
"1144","Trove_AA_189317",2154,0.101207056638812,"A0A1U9VX91",0.284,107,0.001141,48,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,1.78458989229495,1207,"Plot 24",364,"Yes"
"1145","Trove_AA_53847",2462,0.0917952883834281,"A0A1U9VX91",0.284,107,0.001141,48,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,2.03976801988401,1207,"Plot 24",364,"Yes"
"1146","Mulenga_Aam-459886",2819,0.0691734657680028,"A0A1U9VX91",0.284,107,0.001141,48,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,2.33554266777133,1207,"Plot 24",364,"Yes"
"1147","Trove_AA_188880",2853,0.082018927444795,"A0A1U9VX91",0.284,107,0.001141,48,"Glycerotoxin paralog 1 (GLTx paralog 1)",1207,2.36371168185584,1207,"Plot 24",364,"Yes"
"1148","Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01028416.1.p1",2376,0.0117845117845118,"Q25338",0.301,472,2.228e-54,215,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,1.95716639209226,1214,"Plot 24",2015,"Yes"
"1149","Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01028410.1.p1",2410,0.0116182572614108,"Q25338",0.301,472,2.228e-54,215,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,1.98517298187809,1214,"Plot 24",2015,"Yes"
"1150","Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01028411.1.p1",2560,0.01171875,"Q25338",0.301,472,2.228e-54,215,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.10873146622735,1214,"Plot 24",2015,"Yes"
"1151","Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01028415.1.p1",2577,0.0116414435389988,"Q25338",0.301,472,2.228e-54,215,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.12273476112026,1214,"Plot 24",2015,"Yes"
"1152","Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01044061.1.p1",5202,0.00403690888119953,"Q25338",0.311,449,2.228e-54,215,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,4.28500823723229,1214,"Plot 24",2015,"Yes"
"1153","Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01025499.1.p1",2501,0.00919632147141143,"Q25338",0.305,448,3.061e-52,208,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.06013179571664,1214,"Plot 24",2015,"Yes"
"1154","Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01025498.1.p1",2540,0.00866141732283464,"Q25338",0.305,448,3.061e-52,208,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.09225700164745,1214,"Plot 24",2015,"Yes"
"1155","MAA17150.1",2335,0.00942184154175588,"Q25338",0.31,426,5.089e-51,204,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,1.92339373970346,1214,"Plot 24",2015,"Yes"
"1156","Trove_AA_176731",2338,0.00855431993156544,"Q25338",0.311,426,5.089e-51,204,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,1.92586490939044,1214,"Plot 24",2015,"Yes"
"1157","MAA17148.1",2341,0.00939769329346433,"Q25338",0.31,426,5.089e-51,204,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,1.92833607907743,1214,"Plot 24",2015,"Yes"
"1158","Trove_AA_109618",2359,0.00847816871555744,"Q25338",0.311,426,5.089e-51,204,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,1.94316309719934,1214,"Plot 24",2015,"Yes"
"1159","Trove_AA_109203",2372,0.00843170320404721,"Q25338",0.311,426,5.089e-51,204,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,1.95387149917628,1214,"Plot 24",2015,"Yes"
"1160","Trove_AA_106242",2379,0.00840689365279529,"Q25338",0.311,426,5.089e-51,204,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,1.95963756177924,1214,"Plot 24",2015,"Yes"
"1161","Trove_AA_111588",2424,0.00907590759075907,"Q25338",0.311,426,5.089e-51,204,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,1.99670510708402,1214,"Plot 24",2015,"Yes"
"1162","MOY38015.1",2573,0.00777302759424796,"Q25338",0.308,426,4.187e-50,201,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.11943986820428,1214,"Plot 24",2015,"Yes"
"1163","MOY38462.1",2565,0.00779727095516569,"Q25338",0.314,409,1.705e-49,199,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.11285008237232,1214,"Plot 24",2015,"Yes"
"1164","MOY38013.1",2599,0.00769526741054251,"Q25338",0.283,448,3.146e-45,185,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.14085667215815,1214,"Plot 24",2015,"Yes"
"1165","MOY39102.1",2615,0.00994263862332696,"Q25338",0.279,455,1.279e-44,183,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.15403624382208,1214,"Plot 24",2015,"Yes"
"1166","Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01035508.1.p1",2747,0.0167455405897343,"Q25338",0.248,432,3.719e-32,142,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.26276771004942,1214,"Plot 24",2015,"Yes"
"1167","Crotalus_horridus_GBKC01_id_lcl|GBKC01000226.1_prot_JAG45844.1_1",2583,0.0158730158730159,"Q25338",0.279,336,1.225e-30,137,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.12767710049423,1214,"Plot 24",2015,"Yes"
"1168","MOY41063.1",3126,0.0156749840051184,"Q25338",0.244,420,4.958e-30,135,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.57495881383855,1214,"Plot 24",2015,"Yes"
"1169","MBY07755.1",2574,0.0147630147630148,"Q25338",0.243,420,9.973e-30,134,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.12026359143328,1214,"Plot 24",2015,"Yes"
"1170","Trove_AA_106150",2500,0.014,"Q25338",0.239,420,1.632e-28,130,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.05930807248764,1214,"Plot 24",2015,"Yes"
"1171","Trove_AA_110326",2550,0.0129411764705882,"Q25338",0.239,420,1.632e-28,130,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.1004942339374,1214,"Plot 24",2015,"Yes"
"1172","Trove_AA_101488",2590,0.0127413127413127,"Q25338",0.239,420,1.632e-28,130,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.1334431630972,1214,"Plot 24",2015,"Yes"
"1173","Trove_AA_103796",2590,0.0127413127413127,"Q25338",0.239,420,1.632e-28,130,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.1334431630972,1214,"Plot 24",2015,"Yes"
"1174","Trove_AA_189540",2590,0.0135135135135135,"Q25338",0.239,420,1.632e-28,130,"Delta-latroinsectotoxin-Lt1a (Delta-LIT-Lt1a) (Delta-latroinsectotoxin) (Delta-LIT)",1214,2.1334431630972,1214,"Plot 24",2015,"Yes"
