Clust_Ref,Clust_Seq,Seq_o,Rep_nb,Species,Clust_o,Clust_od
KAG0425547.1_rep10,MOY41961.1_rep25,MOY41961.1,25,Ixodes scapularis,A0A6P8HC43,Actinia tenebrosa protease inhibitors (Carboxypeptidase inhibitor SmCI-like) [Cleaved into: ATPI-I; ATPI-II]
KAG0425547.1_rep10,MOY41961.1_rep3,MOY41961.1,3,Ixodes scapularis,A0A6P8HC43,Actinia tenebrosa protease inhibitors (Carboxypeptidase inhibitor SmCI-like) [Cleaved into: ATPI-I; ATPI-II]
KAG0425547.1_rep10,MOY41961.1_rep4,MOY41961.1,4,Ixodes scapularis,A0A6P8HC43,Actinia tenebrosa protease inhibitors (Carboxypeptidase inhibitor SmCI-like) [Cleaved into: ATPI-I; ATPI-II]
KAG0425547.1_rep10,MOY41961.1_rep5,MOY41961.1,5,Ixodes scapularis,A0A6P8HC43,Actinia tenebrosa protease inhibitors (Carboxypeptidase inhibitor SmCI-like) [Cleaved into: ATPI-I; ATPI-II]
KAG0425547.1_rep10,MOY41961.1_rep7,MOY41961.1,7,Ixodes scapularis,A0A6P8HC43,Actinia tenebrosa protease inhibitors (Carboxypeptidase inhibitor SmCI-like) [Cleaved into: ATPI-I; ATPI-II]
KAG0425547.1_rep10,MOY41961.1_rep8,MOY41961.1,8,Ixodes scapularis,A0A6P8HC43,Actinia tenebrosa protease inhibitors (Carboxypeptidase inhibitor SmCI-like) [Cleaved into: ATPI-I; ATPI-II]
KAG0425547.1_rep10,MOY41961.1_rep9,MOY41961.1,9,Ixodes scapularis,A0A6P8HC43,Actinia tenebrosa protease inhibitors (Carboxypeptidase inhibitor SmCI-like) [Cleaved into: ATPI-I; ATPI-II]
MCL6789175.1_rep6,MOY42301.1,MOY42301.1,0,Ixodes scapularis,P0DM62,Astacin-like metalloprotease toxin 5 (EC 3.4.24.-) (Loxosceles astacin-like protease 5) (LALP5)
MCL6789175.1_rep6,MOY42301.1_rep2,MOY42301.1,2,Ixodes scapularis,P0DM62,Astacin-like metalloprotease toxin 5 (EC 3.4.24.-) (Loxosceles astacin-like protease 5) (LALP5)
MCL6789175.1_rep6,MOY42301.1_rep3,MOY42301.1,3,Ixodes scapularis,P0DM62,Astacin-like metalloprotease toxin 5 (EC 3.4.24.-) (Loxosceles astacin-like protease 5) (LALP5)
MCL6789175.1_rep6,MOY42301.1_rep6,MOY42301.1,6,Ixodes scapularis,P0DM62,Astacin-like metalloprotease toxin 5 (EC 3.4.24.-) (Loxosceles astacin-like protease 5) (LALP5)
Trove_AA_17564_rep24,MOY42342.1,MOY42342.1,0,Ixodes scapularis,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,MOY42342.1_rep15,MOY42342.1,15,Ixodes scapularis,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,MOY42342.1_rep17,MOY42342.1,17,Ixodes scapularis,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,MOY42342.1_rep18,MOY42342.1,18,Ixodes scapularis,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,MOY42342.1_rep2,MOY42342.1,2,Ixodes scapularis,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,MOY42342.1_rep20,MOY42342.1,20,Ixodes scapularis,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,MOY42342.1_rep22,MOY42342.1,22,Ixodes scapularis,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,MOY42342.1_rep24,MOY42342.1,24,Ixodes scapularis,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,MOY42342.1_rep25,MOY42342.1,25,Ixodes scapularis,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
KAH7934937.1_rep17,MOY42342.1_rep3,MOY42342.1,3,Ixodes scapularis,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,MOY42342.1_rep4,MOY42342.1,4,Ixodes scapularis,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
KAH7934937.1_rep17,MOY42342.1_rep5,MOY42342.1,5,Ixodes scapularis,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,MOY42342.1_rep9,MOY42342.1,9,Ixodes scapularis,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
MOY42738.1,MOY42738.1,MOY42738.1,0,Ixodes scapularis,Q8AY75,Calglandulin
Trove_AA_187315,MOY43238.1,MOY43238.1,0,Ixodes scapularis,Q9IAY4,Snake venom metalloproteinase H4 (SVMP) (EC 3.4.24.-)
KAG0444412.1_rep2,MOY43597.1,MOY43597.1,0,Ixodes scapularis,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAG0444412.1_rep2,MOY43597.1_rep12,MOY43597.1,12,Ixodes scapularis,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAG0444412.1_rep2,MOY43597.1_rep2,MOY43597.1,2,Ixodes scapularis,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAG0444412.1_rep2,MOY43597.1_rep3,MOY43597.1,3,Ixodes scapularis,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAG0423433.1,MOY43615.1,MOY43615.1,0,Ixodes scapularis,D8VNT0,Ryncolin-4
MOY44623.1,MOY44623.1,MOY44623.1,0,Ixodes scapularis,P0DQT8,Defensin BmKDfsin2
MOY44623.1,MOY44623.1_rep2,MOY44623.1,2,Ixodes scapularis,P0DQT8,Defensin BmKDfsin2
KAH8018782.1,Mulenga_Aam-181157,Mulenga_Aam-181157,0,Amblyomma americanum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
KAH8018782.1,Mulenga_Aam-181157_rep10,Mulenga_Aam-181157,10,Amblyomma americanum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
KAH8018782.1,Mulenga_Aam-181157_rep13,Mulenga_Aam-181157,13,Amblyomma americanum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
KAH8018782.1,Mulenga_Aam-181157_rep17,Mulenga_Aam-181157,17,Amblyomma americanum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
JAP79172.1_rep19,Mulenga_Aam-181157_rep19,Mulenga_Aam-181157,19,Amblyomma americanum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
JAP79172.1_rep19,Mulenga_Aam-181157_rep20,Mulenga_Aam-181157,20,Amblyomma americanum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
KAH8018782.1,Mulenga_Aam-181157_rep3,Mulenga_Aam-181157,3,Amblyomma americanum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
KAH8018782.1,Mulenga_Aam-181157_rep5,Mulenga_Aam-181157,5,Amblyomma americanum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
KAH8018782.1,Mulenga_Aam-181157_rep6,Mulenga_Aam-181157,6,Amblyomma americanum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
KAH8018782.1,Mulenga_Aam-181157_rep7,Mulenga_Aam-181157,7,Amblyomma americanum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
Mulenga_Aam-218597,Mulenga_Aam-218597,Mulenga_Aam-218597,Aam-218597,Amblyomma americanum,P0CF77,Tddefensin
Mulenga_Aam-218597,Mulenga_Aam-218597_rep2,Mulenga_Aam-218597,2,Amblyomma americanum,P0CF77,Tddefensin
Mulenga_Aam-332951,Mulenga_Aam-332951,Mulenga_Aam-332951,0,Amblyomma americanum,Q8AY75,Calglandulin
KAG0423433.1,Mulenga_Aam-524792,Mulenga_Aam-524792,0,Amblyomma americanum,D8VNT0,Ryncolin-4
KAG0423433.1,Mulenga_Aam-524792_rep2,Mulenga_Aam-524792,2,Amblyomma americanum,D8VNT0,Ryncolin-4
Mulenga_Aam-546359_rep7,Mulenga_Aam-546359,Mulenga_Aam-546359,0,Amblyomma americanum,Q202J4,Dermonecrotic toxin SPH (EC 4.6.1.-) (Phospholipase D) (PLD) (Sphingomyelin phosphodiesterase D) (SMD) (SMase D) (Sphingomyelinase D)
Mulenga_Aam-546359_rep7,Mulenga_Aam-546359_rep19,Mulenga_Aam-546359,19,Amblyomma americanum,Q202J4,Dermonecrotic toxin SPH (EC 4.6.1.-) (Phospholipase D) (PLD) (Sphingomyelin phosphodiesterase D) (SMD) (SMase D) (Sphingomyelinase D)
Mulenga_Aam-546359_rep3,Mulenga_Aam-546359_rep3,Mulenga_Aam-546359,3,Amblyomma americanum,Q202J4,Dermonecrotic toxin SPH (EC 4.6.1.-) (Phospholipase D) (PLD) (Sphingomyelin phosphodiesterase D) (SMD) (SMase D) (Sphingomyelinase D)
Mulenga_Aam-546359_rep3,Mulenga_Aam-546359_rep4,Mulenga_Aam-546359,4,Amblyomma americanum,Q202J4,Dermonecrotic toxin SPH (EC 4.6.1.-) (Phospholipase D) (PLD) (Sphingomyelin phosphodiesterase D) (SMD) (SMase D) (Sphingomyelinase D)
Mulenga_Aam-546359_rep7,Mulenga_Aam-546359_rep7,Mulenga_Aam-546359,7,Amblyomma americanum,Q202J4,Dermonecrotic toxin SPH (EC 4.6.1.-) (Phospholipase D) (PLD) (Sphingomyelin phosphodiesterase D) (SMD) (SMase D) (Sphingomyelinase D)
MXU83021.1,MXU83021.1,MXU83021.1,0,Ixodes ricinus,P0CF77,Tddefensin
MXU93678.1,MXU93678.1,MXU93678.1,0,Ixodes ricinus,Q4PMX3,Ixodegrin-like peptide (Platelet aggregation inhibitor) (PAI) (Tick anti-thrombosis peptide)
MXU98178.1_rep3,MXU98178.1,MXU98178.1,0,Ixodes ricinus,Q8WPI2,Boophilin-H2
MXU98563.1_rep14,MXU98178.1_rep13,MXU98178.1,13,Ixodes ricinus,Q8WPI2,Boophilin-H2
MXU98563.1_rep14,MXU98178.1_rep24,MXU98178.1,24,Ixodes ricinus,Q8WPI2,Boophilin-H2
MXU98178.1_rep3,MXU98178.1_rep3,MXU98178.1,3,Ixodes ricinus,Q8WPI2,Boophilin-H2
MXU98563.1_rep14,MXU98178.1_rep4,MXU98178.1,4,Ixodes ricinus,Q8WPI2,Boophilin-H2
MXU98563.1_rep14,MXU98178.1_rep5,MXU98178.1,5,Ixodes ricinus,Q8WPI2,Boophilin-H2
MXU98563.1_rep14,MXU98178.1_rep6,MXU98178.1,6,Ixodes ricinus,Q8WPI2,Boophilin-H2
MXU98563.1_rep14,MXU98178.1_rep9,MXU98178.1,9,Ixodes ricinus,Q8WPI2,Boophilin-H2
MXU98563.1_rep14,MXU98563.1,MXU98563.1,0,Ixodes ricinus,Q8WPI2,Boophilin-H2
MXU98563.1_rep14,MXU98563.1_rep11,MXU98563.1,11,Ixodes ricinus,Q8WPI2,Boophilin-H2
MXU98563.1_rep14,MXU98563.1_rep14,MXU98563.1,14,Ixodes ricinus,Q8WPI2,Boophilin-H2
MXU98563.1_rep14,MXU98563.1_rep2,MXU98563.1,2,Ixodes ricinus,Q8WPI2,Boophilin-H2
MXU98563.1_rep14,MXU98563.1_rep22,MXU98563.1,22,Ixodes ricinus,Q8WPI2,Boophilin-H2
MXU99252.1,MXU99252.1,MXU99252.1,0,Ixodes ricinus,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
MXU99252.1_rep4,MXU99252.1_rep18,MXU99252.1,18,Ixodes ricinus,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
MXU99252.1_rep4,MXU99252.1_rep2,MXU99252.1,2,Ixodes ricinus,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
MXU99252.1_rep4,MXU99252.1_rep20,MXU99252.1,20,Ixodes ricinus,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
MXU99252.1_rep4,MXU99252.1_rep4,MXU99252.1,4,Ixodes ricinus,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
MXU99529.1,MXU99529.1,MXU99529.1,0,Ixodes ricinus,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
MXU99529.1,MXU99529.1_rep12,MXU99529.1,12,Ixodes ricinus,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
MXU99529.1,MXU99529.1_rep2,MXU99529.1,2,Ixodes ricinus,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
MXU99529.1,MXU99529.1_rep4,MXU99529.1,4,Ixodes ricinus,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
MXU99529.1,MXU99529.1_rep6,MXU99529.1,6,Ixodes ricinus,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
MXU99529.1,MXU99529.1_rep7,MXU99529.1,7,Ixodes ricinus,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
MXU99998.1_rep12,MXU99998.1,MXU99998.1,0,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXU99998.1_rep12,MXU99998.1_rep12,MXU99998.1,12,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXU99998.1_rep12,MXU99998.1_rep16,MXU99998.1,16,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXU99998.1_rep12,MXU99998.1_rep2,MXU99998.1,2,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXU99998.1_rep12,MXU99998.1_rep20,MXU99998.1,20,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXU99998.1_rep12,MXU99998.1_rep3,MXU99998.1,3,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXU99998.1_rep12,MXU99998.1_rep5,MXU99998.1,5,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXU99998.1_rep12,MXU99998.1_rep6,MXU99998.1,6,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXV00568.1_rep2,MXV00568.1,MXV00568.1,0,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXV00568.1_rep2,MXV00568.1_rep15,MXV00568.1,15,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXV00568.1_rep2,MXV00568.1_rep16,MXV00568.1,16,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXV00568.1_rep2,MXV00568.1_rep17,MXV00568.1,17,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXV00568.1_rep2,MXV00568.1_rep2,MXV00568.1,2,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXV00568.1_rep2,MXV00568.1_rep20,MXV00568.1,20,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MXV00568.1_rep2,MXV00568.1_rep4,MXV00568.1,4,Ixodes ricinus,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
MCL6778879.1_rep5,MXV00730.1,MXV00730.1,0,Ixodes ricinus,D8VNT0,Ryncolin-4
MCL6778879.1_rep5,MXV00730.1_rep4,MXV00730.1,4,Ixodes ricinus,D8VNT0,Ryncolin-4
MCL6778879.1_rep5,MXV00730.1_rep5,MXV00730.1,5,Ixodes ricinus,D8VNT0,Ryncolin-4
Trove_AA_187315,MXV01102.1,MXV01102.1,0,Ixodes ricinus,Q9IAY4,Snake venom metalloproteinase H4 (SVMP) (EC 3.4.24.-)
Dendroaspis_polylepis_GHPD01.transdecoder.pep_id_GHPD01000934.1.p1_rep14,Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000565.1.p1,Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000565.1.p1,0,Naja kaouthia,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
Dendroaspis_polylepis_GHPD01.transdecoder.pep_id_GHPD01000934.1.p1_rep14,Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000565.1.p1_rep2,Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000565.1.p1,2,Naja kaouthia,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
Dendroaspis_polylepis_GHPD01.transdecoder.pep_id_GHPD01000934.1.p1_rep14,Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000565.1.p1_rep5,Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000565.1.p1,5,Naja kaouthia,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
Naja_naja_GHRX01.transdecoder.pep_id_GHRX01000496.1.p1,Naja_naja_GHRX01.transdecoder.pep_id_GHRX01000496.1.p1,Naja_naja_GHRX01.transdecoder.pep_id_GHRX01000496.1.p1,0,Naja naja,P0DM53,C-type lectin galatrox (CTL)
Naja_naja_GHRX01.transdecoder.pep_id_GHRX01000496.1.p1,Naja_naja_GHRX01.transdecoder.pep_id_GHRX01000496.1.p1_rep22,Naja_naja_GHRX01.transdecoder.pep_id_GHRX01000496.1.p1,22,Naja naja,P0DM53,C-type lectin galatrox (CTL)
Naja_naja_GHRX01.transdecoder.pep_id_GHRX01000496.1.p1,Naja_naja_GHRX01.transdecoder.pep_id_GHRX01000496.1.p1_rep3,Naja_naja_GHRX01.transdecoder.pep_id_GHRX01000496.1.p1,3,Naja naja,P0DM53,C-type lectin galatrox (CTL)
Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000443.1.p1_rep2,Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000443.1.p1,Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000443.1.p1,0,Naja nubiae,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000443.1.p1_rep2,Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000443.1.p1_rep2,Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000443.1.p1,2,Naja nubiae,P0DV04,PI-stichotoxin-Hcr2n (PI-SHTX-Hcr2n) (Kunitz-type serine protease inhibitor HCGS1.19)
Naja_philippinensis_GIJK01.transdecoder.pep_id_GIJK01000123.1.p1_rep3,Naja_philippinensis_GIJK01.transdecoder.pep_id_GIJK01000123.1.p1,Naja_philippinensis_GIJK01.transdecoder.pep_id_GIJK01000123.1.p1,0,Naja philippinensis,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
Naja_philippinensis_GIJK01.transdecoder.pep_id_GIJK01000123.1.p1_rep3,Naja_philippinensis_GIJK01.transdecoder.pep_id_GIJK01000123.1.p1_rep2,Naja_philippinensis_GIJK01.transdecoder.pep_id_GIJK01000123.1.p1,2,Naja philippinensis,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
Naja_philippinensis_GIJK01.transdecoder.pep_id_GIJK01000123.1.p1_rep3,Naja_philippinensis_GIJK01.transdecoder.pep_id_GIJK01000123.1.p1_rep3,Naja_philippinensis_GIJK01.transdecoder.pep_id_GIJK01000123.1.p1,3,Naja philippinensis,P0DJ86,Thrombin-like enzyme leucurobin (Leuc) (SVTLE) (EC 3.4.21.74) (Fibrinogen-clotting enzyme) (Snake venom serine protease) (SVSP)
NOV52194.1,NOV52194.1,NOV52194.1,0,Amblyomma tuberculatum,P0DQT8,Defensin BmKDfsin2
NOV52194.1,NOV52194.1_rep2,NOV52194.1,2,Amblyomma tuberculatum,P0DQT8,Defensin BmKDfsin2
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1,0,Phalotris mertensi,D1MZV3,Natriuretic peptide
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep10,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1,10,Phalotris mertensi,D1MZV3,Natriuretic peptide
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep14,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1,14,Phalotris mertensi,D1MZV3,Natriuretic peptide
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1,17,Phalotris mertensi,D1MZV3,Natriuretic peptide
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep18,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1,18,Phalotris mertensi,D1MZV3,Natriuretic peptide
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep2,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1,2,Phalotris mertensi,D1MZV3,Natriuretic peptide
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep20,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1,20,Phalotris mertensi,D1MZV3,Natriuretic peptide
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep21,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1,21,Phalotris mertensi,D1MZV3,Natriuretic peptide
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep24,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1,24,Phalotris mertensi,D1MZV3,Natriuretic peptide
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep25,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1,25,Phalotris mertensi,D1MZV3,Natriuretic peptide
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep3,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1,3,Phalotris mertensi,D1MZV3,Natriuretic peptide
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep4,Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1,4,Phalotris mertensi,D1MZV3,Natriuretic peptide
